"state","county","cousubfp","placefp","zcta5","metdiv10","sduni","cntysc","placesc","stab","cntyname","cousubnm","placenm","mdivname10","zipname","uschlnm10","pop10","afact"
"State code","County code","County subdivision code","Place code","ZIP census tabulation area","metdiv10","Unified school district (2010)","cntysc","placesc","State abbreviation","County name","County subdivision name","Place name","2010 Metro div name","ZCTA name","Unified school district name 2010","Total population (2010)","placesc to state allocation factor"
"22","22001","94000","18650","70526","99999","00030","25,000-99,999","10,000-24,999","LA","Acadia Parish LA","District 1","Crowley city, LA","99999","Crowley, LA","Acadia Parish School District",6015,1 
"22","22001","94000","99999","70526","99999","00030","25,000-99,999","Not in a place","LA","Acadia Parish LA","District 1"," ","99999","Crowley, LA","Acadia Parish School District",382,1 
"22","22001","94201","18650","70526","99999","00030","25,000-99,999","10,000-24,999","LA","Acadia Parish LA","District 2","Crowley city, LA","99999","Crowley, LA","Acadia Parish School District",3274,1 
"22","22001","94201","23025","70531","99999","00030","25,000-99,999","200-999","LA","Acadia Parish LA","District 2","Egan CDP, LA","99999","Egan, LA","Acadia Parish School District",631,1 
"22","22001","94201","99999","70526","99999","00030","25,000-99,999","Not in a place","LA","Acadia Parish LA","District 2"," ","99999","Crowley, LA","Acadia Parish School District",2168,1 
"22","22001","94201","99999","70531","99999","00030","25,000-99,999","Not in a place","LA","Acadia Parish LA","District 2"," ","99999","Egan, LA","Acadia Parish School District",630,1 
"22","22001","94201","99999","70534","99999","00030","25,000-99,999","Not in a place","LA","Acadia Parish LA","District 2"," ","99999","Estherwood, LA","Acadia Parish School District",12,1 
"22","22001","94201","99999","70543","99999","00030","25,000-99,999","Not in a place","LA","Acadia Parish LA","District 2"," ","99999","Iota, LA","Acadia Parish School District",442,1 
"22","22001","94201","99999","70578","99999","00030","25,000-99,999","Not in a place","LA","Acadia Parish LA","District 2"," ","99999","Rayne, LA","Acadia Parish School District",395,1 
"22","22001","94381","18650","70526","99999","00030","25,000-99,999","10,000-24,999","LA","Acadia Parish LA","District 3","Crowley city, LA","99999","Crowley, LA","Acadia Parish School District",2256,1 
