"state","county","cousubfp","placefp","zcta5","metdiv10","sduni","cntysc","placesc","stab","cntyname","cousubnm","placenm","mdivname10","zipname","uschlnm10","pop10","afact"
"State code","County code","County subdivision code","Place code","ZIP census tabulation area","metdiv10","Unified school district (2010)","cntysc","placesc","State abbreviation","County name","County subdivision name","Place name","2010 Metro div name","ZCTA name","Unified school district name 2010","Total population (2010)","placesc to state allocation factor"
"13","13001","90078","99999","31513","99999","00060","10,000-24,999","Not in a place","GA","Appling GA","Altamaha River CCD"," ","99999","Baxley, GA","Appling County School District",2813,1 
"13","13001","90078","99999","31555","99999","00060","10,000-24,999","Not in a place","GA","Appling GA","Altamaha River CCD"," ","99999","Odum, GA","Appling County School District",40,1 
"13","13001","90078","99999","31563","99999","00060","10,000-24,999","Not in a place","GA","Appling GA","Altamaha River CCD"," ","99999","Surrency, GA","Appling County School District",337,1 
"13","13001","90240","06016","31513","99999","00060","10,000-24,999","2500-9999","GA","Appling GA","Baxley CCD","Baxley city, GA","99999","Baxley, GA","Appling County School District",4375,1 
"13","13001","90240","99999","31513","99999","00060","10,000-24,999","Not in a place","GA","Appling GA","Baxley CCD"," ","99999","Baxley, GA","Appling County School District",5262,1 
"13","13001","90240","99999","31563","99999","00060","10,000-24,999","Not in a place","GA","Appling GA","Baxley CCD"," ","99999","Surrency, GA","Appling County School District",69,1 
"13","13001","90273","06016","31513","99999","00060","10,000-24,999","2500-9999","GA","Appling GA","Big Satilla Creek CCD","Baxley city, GA","99999","Baxley, GA","Appling County School District",18,1 
"13","13001","90273","34260","31513","99999","00060","10,000-24,999","200-999","GA","Appling GA","Big Satilla Creek CCD","Graham city, GA","99999","Baxley, GA","Appling County School District",154,1 
"13","13001","90273","34260","31539","99999","00060","10,000-24,999","200-999","GA","Appling GA","Big Satilla Creek CCD","Graham city, GA","99999","Hazlehurst, GA","Appling County School District",137,1 
"13","13001","90273","99999","31513","99999","00060","10,000-24,999","Not in a place","GA","Appling GA","Big Satilla Creek CCD"," ","99999","Baxley, GA","Appling County School District",3285,1 
"13","13001","90273","99999","31539","99999","00060","10,000-24,999","Not in a place","GA","Appling GA","Big Satilla Creek CCD"," ","99999","Hazlehurst, GA","Appling County School District",126,1 
"13","13001","90273","99999","31563","99999","00060","10,000-24,999","Not in a place","GA","Appling GA","Big Satilla Creek CCD"," ","99999","Surrency, GA","Appling County School District",144,1 
"13","13001","92905","06016","31513","99999","00060","10,000-24,999","2500-9999","GA","Appling GA","Surrency-Troper CCD","Baxley city, GA","99999","Baxley, GA","Appling County School District",7,1 
"13","13001","92905","74852","31563","99999","00060","10,000-24,999","200-999","GA","Appling GA","Surrency-Troper CCD","Surrency town, GA","99999","Surrency, GA","Appling County School District",201,1 
"13","13001","92905","99999","31513","99999","00060","10,000-24,999","Not in a place","GA","Appling GA","Surrency-Troper CCD"," ","99999","Baxley, GA","Appling County School District",138,1 
"13","13001","92905","99999","31518","99999","00060","10,000-24,999","Not in a place","GA","Appling GA","Surrency-Troper CCD"," ","99999","Bristol, GA","Appling County School District",367,1 
"13","13001","92905","99999","31555","99999","00060","10,000-24,999","Not in a place","GA","Appling GA","Surrency-Troper CCD"," ","99999","Odum, GA","Appling County School District",190,1 
"13","13001","92905","99999","31563","99999","00060","10,000-24,999","Not in a place","GA","Appling GA","Surrency-Troper CCD"," ","99999","Surrency, GA","Appling County School District",573,1 
"13","13003","90180","99999","31552","99999","00090","2500-9999","Not in a place","GA","Atkinson GA","Axson CCD"," ","99999","Millwood, GA","Atkinson County School District",49,1 
"13","13003","90180","99999","31624","99999","00090","2500-9999","Not in a place","GA","Atkinson GA","Axson CCD"," ","99999","Axson, GA","Atkinson County School District",1147,1 
"13","13003","90180","99999","31642","99999","00090","2500-9999","Not in a place","GA","Atkinson GA","Axson CCD"," ","99999","Pearson, GA","Atkinson County School District",49,1 
"13","13003","92334","59808","31642","99999","00090","2500-9999","1000-2499","GA","Atkinson GA","Pearson CCD","Pearson city, GA","99999","Pearson, GA","Atkinson County School District",2117,1 
"13","13003","92334","99999","31624","99999","00090","2500-9999","Not in a place","GA","Atkinson GA","Pearson CCD"," ","99999","Axson, GA","Atkinson County School District",18,1 
"13","13003","92334","99999","31642","99999","00090","2500-9999","Not in a place","GA","Atkinson GA","Pearson CCD"," ","99999","Pearson, GA","Atkinson County School District",2691,1 
"13","13003","92334","99999","31650","99999","00090","2500-9999","Not in a place","GA","Atkinson GA","Pearson CCD"," ","99999","Willacoochee, GA","Atkinson County School District",227,1 
"13","13003","93378","82972","31650","99999","00090","2500-9999","1000-2499","GA","Atkinson GA","Willacoochee CCD","Willacoochee city, GA","99999","Willacoochee, GA","Atkinson County School District",1391,1 
"13","13003","93378","99999","31635","99999","00090","2500-9999","Not in a place","GA","Atkinson GA","Willacoochee CCD"," ","99999","Lakeland, GA","Atkinson County School District",28,1 
"13","13003","93378","99999","31642","99999","00090","2500-9999","Not in a place","GA","Atkinson GA","Willacoochee CCD"," ","99999","Pearson, GA","Atkinson County School District",35,1 
"13","13003","93378","99999","31650","99999","00090","2500-9999","Not in a place","GA","Atkinson GA","Willacoochee CCD"," ","99999","Willacoochee, GA","Atkinson County School District",623,1 
"13","13005","90072","01612","31510","99999","00150","10,000-24,999","2500-9999","GA","Bacon GA","Alma CCD","Alma city, GA","99999","Alma, GA","Bacon County School District",3450,1 
"13","13005","90072","99999","31510","99999","00150","10,000-24,999","Not in a place","GA","Bacon GA","Alma CCD"," ","99999","Alma, GA","Bacon County School District",3472,1 
"13","13005","90072","99999","31554","99999","00150","10,000-24,999","Not in a place","GA","Bacon GA","Alma CCD"," ","99999","Nicholls, GA","Bacon County School District",1117,1 
"13","13005","92562","01612","31510","99999","00150","10,000-24,999","2500-9999","GA","Bacon GA","Rockingham CCD","Alma city, GA","99999","Alma, GA","Bacon County School District",16,1 
"13","13005","92562","66220","31510","99999","00150","10,000-24,999","200-999","GA","Bacon GA","Rockingham CCD","Rockingham CDP, GA","99999","Alma, GA","Bacon County School District",248,1 
"13","13005","92562","99999","31510","99999","00150","10,000-24,999","Not in a place","GA","Bacon GA","Rockingham CCD"," ","99999","Alma, GA","Bacon County School District",2314,1 
"13","13005","92562","99999","31551","99999","00150","10,000-24,999","Not in a place","GA","Bacon GA","Rockingham CCD"," ","99999","Mershon, GA","Bacon County School District",479,1 
"13","13007","92010","99999","39813","99999","00180","2500-9999","Not in a place","GA","Baker GA","Milford CCD"," ","99999","Arlington, GA","Baker County School District",140,1 
"13","13007","92010","99999","39837","99999","00180","2500-9999","Not in a place","GA","Baker GA","Milford CCD"," ","99999","Colquitt, GA","Baker County School District",386,1 
"13","13007","92010","99999","39841","99999","00180","2500-9999","Not in a place","GA","Baker GA","Milford CCD"," ","99999","Damascus, GA","Baker County School District",144,1 
"13","13007","92010","99999","39862","99999","00180","2500-9999","Not in a place","GA","Baker GA","Milford CCD"," ","99999","Leary, GA","Baker County School District",472,1 
"13","13007","92010","99999","39870","99999","00180","2500-9999","Not in a place","GA","Baker GA","Milford CCD"," ","99999","Newton, GA","Baker County School District",111,1 
"13","13007","92160","55244","39870","99999","00180","2500-9999","200-999","GA","Baker GA","Newton CCD","Newton city, GA","99999","Newton, GA","Baker County School District",654,1 
"13","13007","92160","99999","31721","99999","00180","2500-9999","Not in a place","GA","Baker GA","Newton CCD"," ","99999","Albany, GA","Baker County School District",71,1 
"13","13007","92160","99999","39870","99999","00180","2500-9999","Not in a place","GA","Baker GA","Newton CCD"," ","99999","Newton, GA","Baker County School District",1473,1 
"13","13009","90786","51492","31061","99999","00210","25,000-99,999","10,000-24,999","GA","Baldwin GA","Coopers CCD","Milledgeville city, GA","99999","Milledgeville, GA","Baldwin County School District",1061,1 
"13","13009","90786","99999","31031","99999","00210","25,000-99,999","Not in a place","GA","Baldwin GA","Coopers CCD"," ","99999","Gordon, GA","Baldwin County School District",1562,1 
"13","13009","90786","99999","31033","99999","00210","25,000-99,999","Not in a place","GA","Baldwin GA","Coopers CCD"," ","99999","Haddock, GA","Baldwin County School District",389,1 
"13","13009","90786","99999","31061","99999","00210","25,000-99,999","Not in a place","GA","Baldwin GA","Coopers CCD"," ","99999","Milledgeville, GA","Baldwin County School District",4024,1 
"13","13009","90992","51492","31061","99999","00210","25,000-99,999","10,000-24,999","GA","Baldwin GA","East Baldwin CCD","Milledgeville city, GA","99999","Milledgeville, GA","Baldwin County School District",4,1 
"13","13009","90992","99999","31061","99999","00210","25,000-99,999","Not in a place","GA","Baldwin GA","East Baldwin CCD"," ","99999","Milledgeville, GA","Baldwin County School District",5009,1 
"13","13009","90992","99999","31082","99999","00210","25,000-99,999","Not in a place","GA","Baldwin GA","East Baldwin CCD"," ","99999","Sandersville, GA","Baldwin County School District",37,1 
"13","13009","90992","99999","31087","99999","00210","25,000-99,999","Not in a place","GA","Baldwin GA","East Baldwin CCD"," ","99999","Sparta, GA","Baldwin County School District",350,1 
"13","13009","92015","36668","31061","99999","00210","25,000-99,999","2500-9999","GA","Baldwin GA","Milledgeville CCD","Hardwick CDP, GA","99999","Milledgeville, GA","Baldwin County School District",3930,1 
"13","13009","92015","51492","31061","99999","00210","25,000-99,999","10,000-24,999","GA","Baldwin GA","Milledgeville CCD","Milledgeville city, GA","99999","Milledgeville, GA","Baldwin County School District",16155,1 
"13","13009","92015","51492","31062","99999","00210","25,000-99,999","10,000-24,999","GA","Baldwin GA","Milledgeville CCD","Milledgeville city, GA","99999","Milledgeville, GA","Baldwin County School District",495,1 
"13","13009","92015","99999","31061","99999","00210","25,000-99,999","Not in a place","GA","Baldwin GA","Milledgeville CCD"," ","99999","Milledgeville, GA","Baldwin County School District",12704,1 
"13","13011","90198","01948","30510","99999","00240","10,000-24,999","1000-2499","GA","Banks GA","Baldwin CCD","Alto town, GA","99999","Alto, GA","Banks County School District",516,1 
"13","13011","90198","04980","30510","99999","00240","10,000-24,999","2500-9999","GA","Banks GA","Baldwin CCD","Baldwin city, GA","99999","Alto, GA","Banks County School District",46,1 
"13","13011","90198","04980","30511","99999","00240","10,000-24,999","2500-9999","GA","Banks GA","Baldwin CCD","Baldwin city, GA","99999","Baldwin, GA","Banks County School District",695,1 
"13","13011","90198","99999","30510","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Baldwin CCD"," ","99999","Alto, GA","Banks County School District",1602,1 
"13","13011","90198","99999","30511","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Baldwin CCD"," ","99999","Baldwin, GA","Banks County School District",1543,1 
"13","13011","90198","99999","30521","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Baldwin CCD"," ","99999","Carnesville, GA","Banks County School District",9,1 
"13","13011","90198","99999","30547","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Baldwin CCD"," ","99999","Homer, GA","Banks County School District",206,1 
"13","13011","90198","99999","30554","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Baldwin CCD"," ","99999","Lula, GA","Banks County School District",404,1 
"13","13011","90198","99999","30577","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Baldwin CCD"," ","99999","Toccoa, GA","Banks County School District",187,1 
"13","13011","91524","39720","30547","99999","00240","10,000-24,999","1000-2499","GA","Banks GA","Homer CCD","Homer town, GA","99999","Homer, GA","Banks County School District",1141,1 
"13","13011","91524","99999","30510","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Homer CCD"," ","99999","Alto, GA","Banks County School District",111,1 
"13","13011","91524","99999","30521","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Homer CCD"," ","99999","Carnesville, GA","Banks County School District",226,1 
"13","13011","91524","99999","30529","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Homer CCD"," ","99999","Commerce, GA","Banks County School District",80,1 
"13","13011","91524","99999","30530","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Homer CCD"," ","99999","Commerce, GA","Banks County School District",82,1 
"13","13011","91524","99999","30547","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Homer CCD"," ","99999","Homer, GA","Banks County School District",1847,1 
"13","13011","91524","99999","30554","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Homer CCD"," ","99999","Lula, GA","Banks County School District",784,1 
"13","13011","91524","99999","30558","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Homer CCD"," ","99999","Maysville, GA","Banks County School District",746,1 
"13","13011","91956","32860","30543","99999","00240","10,000-24,999","200-999","GA","Banks GA","Maysville CCD","Gillsville city, GA","99999","Gillsville, GA","Banks County School District",28,1 
"13","13011","91956","47896","30554","99999","00240","10,000-24,999","2500-9999","GA","Banks GA","Maysville CCD","Lula city, GA","99999","Lula, GA","Banks County School District",158,1 
"13","13011","91956","50484","30558","99999","00240","10,000-24,999","1000-2499","GA","Banks GA","Maysville CCD","Maysville town, GA","99999","Maysville, GA","Banks County School District",926,1 
"13","13011","91956","99999","30529","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Maysville CCD"," ","99999","Commerce, GA","Banks County School District",479,1 
"13","13011","91956","99999","30543","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Maysville CCD"," ","99999","Gillsville, GA","Banks County School District",712,1 
"13","13011","91956","99999","30554","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Maysville CCD"," ","99999","Lula, GA","Banks County School District",1202,1 
"13","13011","91956","99999","30558","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Maysville CCD"," ","99999","Maysville, GA","Banks County School District",861,1 
"13","13011","92803","99999","30529","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Southeast Banks CCD"," ","99999","Commerce, GA","Banks County School District",641,1 
"13","13011","92803","99999","30530","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Southeast Banks CCD"," ","99999","Commerce, GA","Banks County School District",3033,1 
"13","13011","92803","99999","30547","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Southeast Banks CCD"," ","99999","Homer, GA","Banks County School District",74,1 
"13","13011","92803","99999","30633","99999","00240","10,000-24,999","Not in a place","GA","Banks GA","Southeast Banks CCD"," ","99999","Danielsville, GA","Banks County School District",56,1 
"13","13013","90162","04140","30011","99999","00290","25,000-99,999","2500-9999","GA","Barrow GA","Auburn CCD","Auburn city, GA","99999","Auburn, GA","Barrow County School District",6678,1 
"13","13013","90162","10076","30517","99999","00290","25,000-99,999","2500-9999","GA","Barrow GA","Auburn CCD","Braselton town, GA","99999","Braselton, GA","Barrow County School District",1081,1 
"13","13013","90162","10076","30548","99999","00290","25,000-99,999","2500-9999","GA","Barrow GA","Auburn CCD","Braselton town, GA","99999","Hoschton, GA","Barrow County School District",4,1 
"13","13013","90162","13184","30011","99999","00290","25,000-99,999","200-999","GA","Barrow GA","Auburn CCD","Carl town, GA","99999","Auburn, GA","Barrow County School District",137,1 
"13","13013","90162","13184","30680","99999","00290","25,000-99,999","200-999","GA","Barrow GA","Auburn CCD","Carl town, GA","99999","Winder, GA","Barrow County School District",118,1 
"13","13013","90162","83420","30680","99999","00290","25,000-99,999","10,000-24,999","GA","Barrow GA","Auburn CCD","Winder city, GA","99999","Winder, GA","Barrow County School District",19,1 
"13","13013","90162","99999","30011","99999","00290","25,000-99,999","Not in a place","GA","Barrow GA","Auburn CCD"," ","99999","Auburn, GA","Barrow County School District",3695,1 
"13","13013","90162","99999","30517","99999","00290","25,000-99,999","Not in a place","GA","Barrow GA","Auburn CCD"," ","99999","Braselton, GA","Barrow County School District",4,1 
"13","13013","90162","99999","30548","99999","00290","25,000-99,999","Not in a place","GA","Barrow GA","Auburn CCD"," ","99999","Hoschton, GA","Barrow County School District",3059,1 
