"state","county","cousubfp","placefp","zcta5","metdiv10","sduni","cntysc","placesc","stab","cntyname","cousubnm","placenm","mdivname10","zipname","uschlnm10","pop10","afact"
"State code","County code","County subdivision code","Place code","ZIP census tabulation area","metdiv10","Unified school district (2010)","cntysc","placesc","State abbreviation","County name","County subdivision name","Place name","2010 Metro div name","ZCTA name","Unified school district name 2010","Total population (2010)","placesc to state allocation factor"
"36","36001","01000","01000","12202","99999","02460","250,000-999,999","25,000-99,999","NY","Albany NY","Albany city","Albany city, NY","99999","Albany, NY","Albany City School District",9628,1 
"36","36001","01000","01000","12203","99999","02460","250,000-999,999","25,000-99,999","NY","Albany NY","Albany city","Albany city, NY","99999","Albany, NY","Albany City School District",19656,1 
"36","36001","01000","01000","12203","99999","13080","250,000-999,999","25,000-99,999","NY","Albany NY","Albany city","Albany city, NY","99999","Albany, NY","Guilderland Central School District",9,1 
"36","36001","01000","01000","12204","99999","02460","250,000-999,999","25,000-99,999","NY","Albany NY","Albany city","Albany city, NY","99999","Menands, NY","Albany City School District",2740,1 
"36","36001","01000","01000","12205","99999","02460","250,000-999,999","25,000-99,999","NY","Albany NY","Albany city","Albany city, NY","99999","Albany, NY","Albany City School District",727,1 
"36","36001","01000","01000","12206","99999","02460","250,000-999,999","25,000-99,999","NY","Albany NY","Albany city","Albany city, NY","99999","Albany, NY","Albany City School District",16395,1 
"36","36001","01000","01000","12207","99999","02460","250,000-999,999","25,000-99,999","NY","Albany NY","Albany city","Albany city, NY","99999","Albany, NY","Albany City School District",1948,1 
"36","36001","01000","01000","12208","99999","02460","250,000-999,999","25,000-99,999","NY","Albany NY","Albany city","Albany city, NY","99999","Albany, NY","Albany City School District",20702,1 
"36","36001","01000","01000","12209","99999","02460","250,000-999,999","25,000-99,999","NY","Albany NY","Albany city","Albany city, NY","99999","Albany, NY","Albany City School District",10121,1 
"36","36001","01000","01000","12210","99999","02460","250,000-999,999","25,000-99,999","NY","Albany NY","Albany city","Albany city, NY","99999","Albany, NY","Albany City School District",10158,1 
"36","36001","01000","01000","12211","99999","00971","250,000-999,999","25,000-99,999","NY","Albany NY","Albany city","Albany city, NY","99999","Albany, NY","North Colonie Central School District",13,1 
"36","36001","01000","01000","12211","99999","02460","250,000-999,999","25,000-99,999","NY","Albany NY","Albany city","Albany city, NY","99999","Albany, NY","Albany City School District",865,1 
"36","36001","01000","01000","12222","99999","02460","250,000-999,999","25,000-99,999","NY","Albany NY","Albany city","Albany city, NY","99999","Albany, NY","Albany City School District",4894,1 
"36","36001","06211","99999","12009","99999","04650","250,000-999,999","Not in a place","NY","Albany NY","Berne town"," ","99999","Altamont, NY","Berne-Knox-Westerlo Central School District",36,1 
"36","36001","06211","99999","12023","99999","04650","250,000-999,999","Not in a place","NY","Albany NY","Berne town"," ","99999","Berne, NY","Berne-Knox-Westerlo Central School District",1096,1 
"36","36001","06211","99999","12023","99999","12870","250,000-999,999","Not in a place","NY","Albany NY","Berne town"," ","99999","Berne, NY","Greenville Central School District",1,1 
"36","36001","06211","99999","12059","99999","04650","250,000-999,999","Not in a place","NY","Albany NY","Berne town"," ","99999","East Berne, NY","Berne-Knox-Westerlo Central School District",1259,1 
"36","36001","06211","99999","12059","99999","29670","250,000-999,999","Not in a place","NY","Albany NY","Berne town"," ","99999","East Berne, NY","Voorheesville Central School District",34,1 
"36","36001","06211","99999","12122","99999","19260","250,000-999,999","Not in a place","NY","Albany NY","Berne town"," ","99999","Middleburgh, NY","Middleburgh Central School District",103,1 
"36","36001","06211","99999","12147","99999","04650","250,000-999,999","Not in a place","NY","Albany NY","Berne town"," ","99999","Rensselaerville, NY","Berne-Knox-Westerlo Central School District",4,1 
"36","36001","06211","99999","12147","99999","19260","250,000-999,999","Not in a place","NY","Albany NY","Berne town"," ","99999","Rensselaerville, NY","Middleburgh Central School District",1,1 
"36","36001","06211","99999","12186","99999","04650","250,000-999,999","Not in a place","NY","Albany NY","Berne town"," ","99999","Voorheesville, NY","Berne-Knox-Westerlo Central School District",139,1 
"36","36001","06211","99999","12186","99999","29670","250,000-999,999","Not in a place","NY","Albany NY","Berne town"," ","99999","Voorheesville, NY","Voorheesville Central School District",42,1 
"36","36001","06211","99999","12193","99999","04650","250,000-999,999","Not in a place","NY","Albany NY","Berne town"," ","99999","Westerlo, NY","Berne-Knox-Westerlo Central School District",79,1 
"36","36001","06354","99999","12054","99999","04710","250,000-999,999","Not in a place","NY","Albany NY","Bethlehem town"," ","99999","Delmar, NY","Bethlehem Central School District",16489,1 
"36","36001","06354","99999","12067","99999","04710","250,000-999,999","Not in a place","NY","Albany NY","Bethlehem town"," ","99999","Feura Bush, NY","Bethlehem Central School District",23,1 
"36","36001","06354","99999","12067","99999","24150","250,000-999,999","Not in a place","NY","Albany NY","Bethlehem town"," ","99999","Feura Bush, NY","Ravena-Coeymans-Selkirk Central School District",74,1 
"36","36001","06354","99999","12077","99999","04710","250,000-999,999","Not in a place","NY","Albany NY","Bethlehem town"," ","99999","Glenmont, NY","Bethlehem Central School District",5242,1 
"36","36001","06354","99999","12077","99999","24150","250,000-999,999","Not in a place","NY","Albany NY","Bethlehem town"," ","99999","Glenmont, NY","Ravena-Coeymans-Selkirk Central School District",1004,1 
"36","36001","06354","99999","12143","99999","24150","250,000-999,999","Not in a place","NY","Albany NY","Bethlehem town"," ","99999","Ravena, NY","Ravena-Coeymans-Selkirk Central School District",25,1 
"36","36001","06354","99999","12158","99999","04710","250,000-999,999","Not in a place","NY","Albany NY","Bethlehem town"," ","99999","Selkirk, NY","Bethlehem Central School District",1673,1 
"36","36001","06354","99999","12158","99999","24150","250,000-999,999","Not in a place","NY","Albany NY","Bethlehem town"," ","99999","Selkirk, NY","Ravena-Coeymans-Selkirk Central School District",3635,1 
"36","36001","06354","99999","12159","99999","04710","250,000-999,999","Not in a place","NY","Albany NY","Bethlehem town"," ","99999","Slingerlands, NY","Bethlehem Central School District",2611,1 
"36","36001","06354","99999","12159","99999","13080","250,000-999,999","Not in a place","NY","Albany NY","Bethlehem town"," ","99999","Slingerlands, NY","Guilderland Central School District",1893,1 
"36","36001","06354","99999","12161","99999","24150","250,000-999,999","Not in a place","NY","Albany NY","Bethlehem town"," ","99999","South Bethlehem, NY (PO Boxes)","Ravena-Coeymans-Selkirk Central School District",160,1 
"36","36001","06354","99999","12203","99999","13080","250,000-999,999","Not in a place","NY","Albany NY","Bethlehem town"," ","99999","Albany, NY","Guilderland Central School District",827,1 
"36","36001","16694","60675","12143","99999","24150","250,000-999,999","2500-9999","NY","Albany NY","Coeymans town","Ravena village, NY","99999","Ravena, NY","Ravena-Coeymans-Selkirk Central School District",3260,1 
"36","36001","16694","60675","12158","99999","24150","250,000-999,999","2500-9999","NY","Albany NY","Coeymans town","Ravena village, NY","99999","Selkirk, NY","Ravena-Coeymans-Selkirk Central School District",8,1 
"36","36001","16694","99999","12007","99999","24150","250,000-999,999","Not in a place","NY","Albany NY","Coeymans town"," ","99999","Alcove, NY","Ravena-Coeymans-Selkirk Central School District",60,1 
"36","36001","16694","99999","12045","99999","24150","250,000-999,999","Not in a place","NY","Albany NY","Coeymans town"," ","99999","Coeymans, NY (PO Boxes)","Ravena-Coeymans-Selkirk Central School District",584,1 
"36","36001","16694","99999","12046","99999","24150","250,000-999,999","Not in a place","NY","Albany NY","Coeymans town"," ","99999","Coeymans Hollow, NY","Ravena-Coeymans-Selkirk Central School District",788,1 
