"state","county","cousubfp","placefp","zcta5","metdiv10","sduni","cntysc","placesc","stab","cntyname","cousubnm","placenm","mdivname10","zipname","uschlnm10","pop10","afact"
"State code","County code","County subdivision code","Place code","ZIP census tabulation area","metdiv10","Unified school district (2010)","cntysc","placesc","State abbreviation","County name","County subdivision name","Place name","2010 Metro div name","ZCTA name","Unified school district name 2010","Total population (2010)","placesc to state allocation factor"
"40","40001","93250","05090","74960","99999"," ","10,000-24,999","200-999","OK","Adair OK","Stilwell East CCD","Bell CDP, OK","99999","Stilwell, OK","40",232,1 
"40","40001","93250","05090","74960","99999","28710","10,000-24,999","200-999","OK","Adair OK","Stilwell East CCD","Bell CDP, OK","99999","Stilwell, OK","Stilwell Public Schools",303,1 
"40","40001","93250","13775","74960","99999"," ","10,000-24,999","200-999","OK","Adair OK","Stilwell East CCD","Cherry Tree CDP, OK","99999","Stilwell, OK","40",757,1 
"40","40001","93250","23575","74960","99999","28710","10,000-24,999","Less than 200","OK","Adair OK","Stilwell East CCD","Elm Grove CDP, OK","99999","Stilwell, OK","Stilwell Public Schools",198,1 
"40","40001","93250","24875","74960","99999"," ","10,000-24,999","200-999","OK","Adair OK","Stilwell East CCD","Fairfield CDP, OK","99999","Stilwell, OK","40",303,1 
"40","40001","93250","24875","74960","99999","28710","10,000-24,999","200-999","OK","Adair OK","Stilwell East CCD","Fairfield CDP, OK","99999","Stilwell, OK","Stilwell Public Schools",281,1 
"40","40001","93250","46488","74960","99999"," ","10,000-24,999","Less than 200","OK","Adair OK","Stilwell East CCD","Marietta CDP, OK","99999","Stilwell, OK","40",3,1 
"40","40001","93250","57875","74960","99999"," ","10,000-24,999","200-999","OK","Adair OK","Stilwell East CCD","Peavine CDP, OK","99999","Stilwell, OK","40",398,1 
"40","40001","93250","57875","74960","99999","28710","10,000-24,999","200-999","OK","Adair OK","Stilwell East CCD","Peavine CDP, OK","99999","Stilwell, OK","Stilwell Public Schools",10,1 
"40","40001","93250","57875","74965","99999","28710","10,000-24,999","200-999","OK","Adair OK","Stilwell East CCD","Peavine CDP, OK","99999","Westville, OK","Stilwell Public Schools",3,1 
"40","40001","93250","57875","74965","99999","32400","10,000-24,999","200-999","OK","Adair OK","Stilwell East CCD","Peavine CDP, OK","99999","Westville, OK","Westville Public Schools",12,1 
"40","40001","93250","59100","74960","99999","28710","10,000-24,999","Less than 200","OK","Adair OK","Stilwell East CCD","Piney CDP, OK","99999","Stilwell, OK","Stilwell Public Schools",99,1 
"40","40001","93250","59100","74960","99999","32400","10,000-24,999","Less than 200","OK","Adair OK","Stilwell East CCD","Piney CDP, OK","99999","Stilwell, OK","Westville Public Schools",16,1 
"40","40001","93250","64875","74960","99999"," ","10,000-24,999","Less than 200","OK","Adair OK","Stilwell East CCD","Salem CDP, OK","99999","Stilwell, OK","40",25,1 
"40","40001","93250","64875","74960","99999","28710","10,000-24,999","Less than 200","OK","Adair OK","Stilwell East CCD","Salem CDP, OK","99999","Stilwell, OK","Stilwell Public Schools",87,1 
"40","40001","93250","70350","74960","99999"," ","10,000-24,999","2500-9999","OK","Adair OK","Stilwell East CCD","Stilwell city, OK","99999","Stilwell, OK","40",353,1 
"40","40001","93250","70350","74960","99999","28710","10,000-24,999","2500-9999","OK","Adair OK","Stilwell East CCD","Stilwell city, OK","99999","Stilwell, OK","Stilwell Public Schools",3588,1 
"40","40001","93250","83125","74960","99999"," ","10,000-24,999","Less than 200","OK","Adair OK","Stilwell East CCD","Zion CDP, OK","99999","Stilwell, OK","40",41,1 
"40","40001","93250","99999","74931","99999"," ","10,000-24,999","Not in a place","OK","Adair OK","Stilwell East CCD"," ","99999","Bunch, OK","40",189,1 
"40","40001","93250","99999","74948","99999"," ","10,000-24,999","Not in a place","OK","Adair OK","Stilwell East CCD"," ","99999","Muldrow, OK","40",43,1 
"40","40001","93250","99999","74960","99999"," ","10,000-24,999","Not in a place","OK","Adair OK","Stilwell East CCD"," ","99999","Stilwell, OK","40",1024,1 
"40","40001","93250","99999","74960","99999","28710","10,000-24,999","Not in a place","OK","Adair OK","Stilwell East CCD"," ","99999","Stilwell, OK","Stilwell Public Schools",1649,1 
"40","40001","93250","99999","74960","99999","32400","10,000-24,999","Not in a place","OK","Adair OK","Stilwell East CCD"," ","99999","Stilwell, OK","Westville Public Schools",8,1 
"40","40001","93250","99999","74965","99999","32400","10,000-24,999","Not in a place","OK","Adair OK","Stilwell East CCD"," ","99999","Westville, OK","Westville Public Schools",19,1 
"40","40001","93263","13775","74960","99999"," ","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","Cherry Tree CDP, OK","99999","Stilwell, OK","40",126,1 
"40","40001","93263","14350","74960","99999","28710","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","Christie CDP, OK","99999","Stilwell, OK","Stilwell Public Schools",12,1 
"40","40001","93263","31165","74931","99999"," ","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","Greasy CDP, OK","99999","Bunch, OK","40",319,1 
"40","40001","93263","31165","74931","99999","06930","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","Greasy CDP, OK","99999","Bunch, OK","Cave Springs Public Schools",39,1 
"40","40001","93263","31165","74960","99999","06930","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","Greasy CDP, OK","99999","Stilwell, OK","Cave Springs Public Schools",14,1 
"40","40001","93263","44775","74960","99999"," ","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","Lyons Switch CDP, OK","99999","Stilwell, OK","40",254,1 
"40","40001","93263","44775","74960","99999","06930","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","Lyons Switch CDP, OK","99999","Stilwell, OK","Cave Springs Public Schools",34,1 
"40","40001","93263","46488","74960","99999"," ","10,000-24,999","Less than 200","OK","Adair OK","Stilwell West CCD","Marietta CDP, OK","99999","Stilwell, OK","40",103,1 
"40","40001","93263","49825","74960","99999"," ","10,000-24,999","Less than 200","OK","Adair OK","Stilwell West CCD","Mulberry CDP, OK","99999","Stilwell, OK","40",138,1 
"40","40001","93263","63720","74931","99999","06930","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","Rocky Mountain CDP, OK","99999","Bunch, OK","Cave Springs Public Schools",27,1 
"40","40001","93263","63720","74960","99999"," ","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","Rocky Mountain CDP, OK","99999","Stilwell, OK","40",393,1 
"40","40001","93263","70350","74960","99999"," ","10,000-24,999","2500-9999","OK","Adair OK","Stilwell West CCD","Stilwell city, OK","99999","Stilwell, OK","40",8,1 
"40","40001","93263","73950","74960","99999"," ","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","Titanic CDP, OK","99999","Stilwell, OK","40",176,1 
"40","40001","93263","73950","74960","99999","28710","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","Titanic CDP, OK","99999","Stilwell, OK","Stilwell Public Schools",180,1 
"40","40001","93263","79150","74960","99999"," ","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","Wauhillau CDP, OK","99999","Stilwell, OK","40",222,1 
"40","40001","93263","79150","74960","99999","28710","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","Wauhillau CDP, OK","99999","Stilwell, OK","Stilwell Public Schools",123,1 
"40","40001","93263","80230","74960","99999"," ","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","West Peavine CDP, OK","99999","Stilwell, OK","40",127,1 
"40","40001","93263","80230","74960","99999","28710","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","West Peavine CDP, OK","99999","Stilwell, OK","Stilwell Public Schools",85,1 
"40","40001","93263","80230","74965","99999","32400","10,000-24,999","200-999","OK","Adair OK","Stilwell West CCD","West Peavine CDP, OK","99999","Westville, OK","Westville Public Schools",6,1 
"40","40001","93263","99999","74931","99999"," ","10,000-24,999","Not in a place","OK","Adair OK","Stilwell West CCD"," ","99999","Bunch, OK","40",309,1 
"40","40001","93263","99999","74931","99999","06930","10,000-24,999","Not in a place","OK","Adair OK","Stilwell West CCD"," ","99999","Bunch, OK","Cave Springs Public Schools",197,1 
"40","40001","93263","99999","74960","99999"," ","10,000-24,999","Not in a place","OK","Adair OK","Stilwell West CCD"," ","99999","Stilwell, OK","40",1205,1 
"40","40001","93263","99999","74960","99999","06930","10,000-24,999","Not in a place","OK","Adair OK","Stilwell West CCD"," ","99999","Stilwell, OK","Cave Springs Public Schools",366,1 
"40","40001","93263","99999","74960","99999","28710","10,000-24,999","Not in a place","OK","Adair OK","Stilwell West CCD"," ","99999","Stilwell, OK","Stilwell Public Schools",364,1 
"40","40001","93263","99999","74960","99999","32400","10,000-24,999","Not in a place","OK","Adair OK","Stilwell West CCD"," ","99999","Stilwell, OK","Westville Public Schools",18,1 
"40","40001","93588","13850","74964","99999"," ","10,000-24,999","Less than 200","OK","Adair OK","Watts CCD","Chewey CDP, OK","99999","Watts, OK","40",77,1 
"40","40001","93588","79100","74964","99999","31860","10,000-24,999","200-999","OK","Adair OK","Watts CCD","Watts town, OK","99999","Watts, OK","Watts Public Schools",313,1 
"40","40001","93588","79100","74965","99999","31860","10,000-24,999","200-999","OK","Adair OK","Watts CCD","Watts town, OK","99999","Westville, OK","Watts Public Schools",11,1 
