"state","county","cousubfp","placefp","zcta5","metdiv10","sduni","cntysc","placesc","stab","cntyname","cousubnm","placenm","mdivname10","zipname","uschlnm10","pop10","afact"
"State code","County code","County subdivision code","Place code","ZIP census tabulation area","metdiv10","Unified school district (2010)","cntysc","placesc","State abbreviation","County name","County subdivision name","Place name","2010 Metro div name","ZCTA name","Unified school district name 2010","Total population (2010)","placesc to state allocation factor"
"41","41001","90204","03650","97814","99999","01710","10,000-24,999","2500-9999","OR","Baker OR","Baker City CCD","Baker City city, OR","99999","Baker City, OR","Baker School District 5J",9828,1 
"41","41001","90204","99999","97814","99999","01710","10,000-24,999","Not in a place","OR","Baker OR","Baker City CCD"," ","99999","Baker City, OR","Baker School District 5J",937,1 
"41","41001","90204","99999","97814","99999","08940","10,000-24,999","Not in a place","OR","Baker OR","Baker City CCD"," ","99999","Baker City, OR","North Powder School District 8J",2,1 
"41","41001","90204","99999","97819","99999","01740","10,000-24,999","Not in a place","OR","Baker OR","Baker City CCD"," ","99999","Bridgeport, OR","Burnt River School District 30J",9,1 
"41","41001","90204","99999","97833","99999","01710","10,000-24,999","Not in a place","OR","Baker OR","Baker City CCD"," ","99999","Haines, OR","Baker School District 5J",19,1 
"41","41001","90204","99999","97833","99999","08940","10,000-24,999","Not in a place","OR","Baker OR","Baker City CCD"," ","99999","Haines, OR","North Powder School District 8J",25,1 
"41","41001","90204","99999","97867","99999","08940","10,000-24,999","Not in a place","OR","Baker OR","Baker City CCD"," ","99999","North Powder, OR","North Powder School District 8J",50,1 
"41","41001","90204","99999","97905","99999","01710","10,000-24,999","Not in a place","OR","Baker OR","Baker City CCD"," ","99999","Durkee, OR (PO Boxes)","Baker School District 5J",23,1 
"41","41001","90969","61700","97870","99999","09720","10,000-24,999","Less than 200","OR","Baker OR","Eagle Valley CCD","Richland city, OR","99999","Richland, OR","Pine-Eagle School District 61",156,1 
"41","41001","90969","99999","97814","99999","01710","10,000-24,999","Not in a place","OR","Baker OR","Eagle Valley CCD"," ","99999","Baker City, OR","Baker School District 5J",170,1 
"41","41001","90969","99999","97814","99999","09720","10,000-24,999","Not in a place","OR","Baker OR","Eagle Valley CCD"," ","99999","Baker City, OR","Pine-Eagle School District 61",24,1 
"41","41001","90969","99999","97870","99999","09720","10,000-24,999","Not in a place","OR","Baker OR","Eagle Valley CCD"," ","99999","Richland, OR","Pine-Eagle School District 61",417,1 
"41","41001","90969","99999","97905","99999","01710","10,000-24,999","Not in a place","OR","Baker OR","Eagle Valley CCD"," ","99999","Durkee, OR (PO Boxes)","Baker School District 5J",57,1 
"41","41001","90969","99999","97907","99999","06600","10,000-24,999","Not in a place","OR","Baker OR","Eagle Valley CCD"," ","99999","Huntington, OR","Huntington School District 16J",16,1 
