"state_name","county_name","cousubfp","placefp","zcta5","metdiv10","sduni","cntysc","placesc","stab","cntyname","cousubnm","placenm","mdivname10","zipname","uschlnm10","pop10","afact"
"12","12021","92301","74562","34119","99999","00330","250,000-999,999","2500-9999","FL","Collier FL","Naples CCD","Vineyards CDP, FL","99999","Naples, FL","Collier County School District",3375,1 
"12","12021","92301","99999","34101","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Naples, FL","Collier County School District",10,1 
"12","12021","92301","99999","34102","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Naples, FL","Collier County School District",157,1 
"12","12021","92301","99999","34103","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Naples, FL","Collier County School District",3968,1 
"12","12021","92301","99999","34104","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Naples, FL","Collier County School District",23615,1 
"12","12021","92301","99999","34105","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Naples, FL","Collier County School District",12997,1 
"12","12021","92301","99999","34108","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Pelican Bay, FL","Collier County School District",2643,1 
"12","12021","92301","99999","34109","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Naples, FL","Collier County School District",23338,1 
"12","12021","92301","99999","34110","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Naples, FL","Collier County School District",18368,1 
"12","12021","92301","99999","34112","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Naples, FL","Collier County School District",26962,1 
"12","12021","92301","99999","34113","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Naples Manor, FL","Collier County School District",4312,1 
"12","12021","92301","99999","34116","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Golden Gate, FL","Collier County School District",6044,1 
"12","12021","92301","99999","34117","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Naples, FL","Collier County School District",14207,1 
"12","12021","92301","99999","34119","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Naples, FL","Collier County School District",14426,1 
"12","12021","92301","99999","34120","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Naples, FL","Collier County School District",8848,1 
"12","12021","92301","99999","34134","99999","00330","250,000-999,999","Not in a place","FL","Collier FL","Naples CCD"," ","99999","Bonita Springs, FL","Collier County School District",1769,1 
"12","12023","91183","24500","32038","99999","00360","25,000-99,999","200-999","FL","Columbia FL","Fort White CCD","Fort White town, FL","99999","Fort White, FL","Columbia County School District",567,1 
"12","12023","91183","99999","32024","99999","00360","25,000-99,999","Not in a place","FL","Columbia FL","Fort White CCD"," ","99999","Lake City, FL","Columbia County School District",3696,1 
"12","12023","91183","99999","32025","99999","00360","25,000-99,999","Not in a place","FL","Columbia FL","Fort White CCD"," ","99999","Lake City, FL","Columbia County School District",1236,1 
"12","12023","91183","99999","32038","99999","00360","25,000-99,999","Not in a place","FL","Columbia FL","Fort White CCD"," ","99999","Fort White, FL","Columbia County School District",8661,1 
"12","12023","91183","99999","32643","99999","00360","25,000-99,999","Not in a place","FL","Columbia FL","Fort White CCD"," ","99999","High Springs, FL","Columbia County School District",1329,1 
"12","12023","91820","22475","32055","99999","00360","25,000-99,999","1000-2499","FL","Columbia FL","Lake City CCD","Five Points CDP, FL","99999","Lake City, FL","Columbia County School District",1265,1 
"12","12023","91820","37775","32024","99999","00360","25,000-99,999","10,000-24,999","FL","Columbia FL","Lake City CCD","Lake City city, FL","99999","Lake City, FL","Columbia County School District",12,1 
"12","12023","91820","37775","32025","99999","00360","25,000-99,999","10,000-24,999","FL","Columbia FL","Lake City CCD","Lake City city, FL","99999","Lake City, FL","Columbia County School District",6957,1 
"12","12023","91820","37775","32055","99999","00360","25,000-99,999","10,000-24,999","FL","Columbia FL","Lake City CCD","Lake City city, FL","99999","Lake City, FL","Columbia County School District",5053,1 
"12","12023","91820","75300","32025","99999","00360","25,000-99,999","2500-9999","FL","Columbia FL","Lake City CCD","Watertown CDP, FL","99999","Lake City, FL","Columbia County School District",2009,1 
"12","12023","91820","75300","32055","99999","00360","25,000-99,999","2500-9999","FL","Columbia FL","Lake City CCD","Watertown CDP, FL","99999","Lake City, FL","Columbia County School District",820,1 
"12","12023","91820","99999","32024","99999","00360","25,000-99,999","Not in a place","FL","Columbia FL","Lake City CCD"," ","99999","Lake City, FL","Columbia County School District",12927,1 
"12","12023","91820","99999","32025","99999","00360","25,000-99,999","Not in a place","FL","Columbia FL","Lake City CCD"," ","99999","Lake City, FL","Columbia County School District",12178,1 
"12","12023","91820","99999","32055","99999","00360","25,000-99,999","Not in a place","FL","Columbia FL","Lake City CCD"," ","99999","Lake City, FL","Columbia County School District",7932,1 
"12","12023","91820","99999","32061","99999","00360","25,000-99,999","Not in a place","FL","Columbia FL","Lake City CCD"," ","99999","Lulu, FL","Columbia County School District",283,1 
"12","12023","91820","99999","32094","99999","00360","25,000-99,999","Not in a place","FL","Columbia FL","Lake City CCD"," ","99999","Wellborn, FL","Columbia County School District",205,1 
"12","12023","91820","99999","32096","99999","00360","25,000-99,999","Not in a place","FL","Columbia FL","Lake City CCD"," ","99999","White Springs, FL","Columbia County School District",640,1 
"12","12023","92366","37775","32055","99999","00360","25,000-99,999","10,000-24,999","FL","Columbia FL","North Columbia CCD","Lake City city, FL","99999","Lake City, FL","Columbia County School District",24,1 
"12","12023","92366","99999","32055","99999","00360","25,000-99,999","Not in a place","FL","Columbia FL","North Columbia CCD"," ","99999","Lake City, FL","Columbia County School District",1476,1 
"12","12023","92366","99999","32096","99999","00360","25,000-99,999","Not in a place","FL","Columbia FL","North Columbia CCD"," ","99999","White Springs, FL","Columbia County School District",261,1 
"12","12027","90065","01750","34266","99999","00420","25,000-99,999","2500-9999","FL","DeSoto FL","Arcadia East CCD","Arcadia city, FL","99999","Arcadia, FL","DeSoto County School District",7637,1 
"12","12027","90065","67355","34266","99999","00420","25,000-99,999","2500-9999","FL","DeSoto FL","Arcadia East CCD","Southeast Arcadia CDP, FL","99999","Arcadia, FL","DeSoto County School District",6554,1 
"12","12027","90065","99999","34266","99999","00420","25,000-99,999","Not in a place","FL","DeSoto FL","Arcadia East CCD"," ","99999","Arcadia, FL","DeSoto County School District",9060,1 
"12","12027","90078","99999","34266","99999","00420","25,000-99,999","Not in a place","FL","DeSoto FL","Arcadia West CCD"," ","99999","Arcadia, FL","DeSoto County School District",7776,1 
"12","12027","90078","99999","34268","99999","00420","25,000-99,999","Not in a place","FL","DeSoto FL","Arcadia West CCD"," ","99999","Nocatee, FL (PO Boxes)","DeSoto County School District",220,1 
"12","12027","90078","99999","34269","99999","00420","25,000-99,999","Not in a place","FL","DeSoto FL","Arcadia West CCD"," ","99999","Arcadia, FL","DeSoto County School District",3615,1 
"12","12029","90689","15575","32628","99999","00450","10,000-24,999","1000-2499","FL","Dixie FL","Cross City North CCD","Cross City town, FL","99999","Cross City, FL (PO Boxes)","Dixie County School District",1728,1 
"12","12029","90689","99999","32008","99999","00450","10,000-24,999","Not in a place","FL","Dixie FL","Cross City North CCD"," ","99999","Branford, FL","Dixie County School District",131,1 
"12","12029","90689","99999","32628","99999","00450","10,000-24,999","Not in a place","FL","Dixie FL","Cross City North CCD"," ","99999","Cross City, FL (PO Boxes)","Dixie County School District",3034,1 
"12","12029","90689","99999","32680","99999","00450","10,000-24,999","Not in a place","FL","Dixie FL","Cross City North CCD"," ","99999","Old Town, FL","Dixie County School District",7428,1 
"12","12029","90702","32650","32648","99999","00450","10,000-24,999","Less than 200","FL","Dixie FL","Cross City South CCD","Horseshoe Beach town, FL","99999","Horseshoe Beach, FL","Dixie County School District",169,1 
"12","12029","90702","99999","32359","99999","00450","10,000-24,999","Not in a place","FL","Dixie FL","Cross City South CCD"," ","99999","Steinhatchee, FL","Dixie County School District",485,1 
"12","12029","90702","99999","32628","99999","00450","10,000-24,999","Not in a place","FL","Dixie FL","Cross City South CCD"," ","99999","Cross City, FL (PO Boxes)","Dixie County School District",88,1 
"12","12029","90702","99999","32648","99999","00450","10,000-24,999","Not in a place","FL","Dixie FL","Cross City South CCD"," ","99999","Horseshoe Beach, FL","Dixie County School District",268,1 
"12","12029","90702","99999","32680","99999","00450","10,000-24,999","Not in a place","FL","Dixie FL","Cross City South CCD"," ","99999","Old Town, FL","Dixie County School District",2795,1 
"12","12029","90702","99999","32692","99999","00450","10,000-24,999","Not in a place","FL","Dixie FL","Cross City South CCD"," ","99999","Suwannee, FL (PO Boxes)","Dixie County School District",295,1 
"12","12029","90702","99999","99999","99999","00450","10,000-24,999","Not in a place","FL","Dixie FL","Cross City South CCD"," ","99999","99999","Dixie County School District",1,1 
"12","12031","90110","03250","32234","99999","00480","250,000-999,999","1000-2499","FL","Duval FL","Baldwin CCD","Baldwin town, FL","99999","Jacksonville, FL","Duval County School District",1425,1 
"12","12031","90110","35000","32220","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Baldwin CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",2076,1 
"12","12031","90110","35000","32221","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Baldwin CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",928,1 
"12","12031","90110","35000","32234","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Baldwin CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",2542,1 
"12","12031","91640","02400","32233","99999","00480","250,000-999,999","10,000-24,999","FL","Duval FL","Jacksonville Beaches CCD","Atlantic Beach city, FL","99999","Atlantic Beach, FL","Duval County School District",12655,1 
"12","12031","91640","35000","32227","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville Beaches CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",2149,1 
"12","12031","91640","35000","32228","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville Beaches CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",314,1 
"12","12031","91640","35000","32233","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville Beaches CCD","Jacksonville city, FL","99999","Atlantic Beach, FL","Duval County School District",11018,1 
"12","12031","91640","35050","32250","99999","00480","250,000-999,999","10,000-24,999","FL","Duval FL","Jacksonville Beaches CCD","Jacksonville Beach city, FL","99999","Jacksonville Beach, FL","Duval County School District",21362,1 
"12","12031","91640","48100","32266","99999","00480","250,000-999,999","2500-9999","FL","Duval FL","Jacksonville Beaches CCD","Neptune Beach city, FL","99999","Neptune Beach, FL","Duval County School District",7037,1 
"12","12031","91642","35000","32207","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville East CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",33306,1 
"12","12031","91642","35000","32211","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville East CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",30501,1 
"12","12031","91642","35000","32216","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville East CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",34876,1 
"12","12031","91642","35000","32217","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville East CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",18817,1 
"12","12031","91642","35000","32223","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville East CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",23980,1 
"12","12031","91642","35000","32224","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville East CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",38890,1 
"12","12031","91642","35000","32225","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville East CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",52485,1 
"12","12031","91642","35000","32246","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville East CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",48789,1 
"12","12031","91642","35000","32250","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville East CCD","Jacksonville city, FL","99999","Jacksonville Beach, FL","Duval County School District",3994,1 
"12","12031","91642","35000","32256","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville East CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",38483,1 
"12","12031","91642","35000","32257","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville East CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",36430,1 
"12","12031","91642","35000","32258","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville East CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",26759,1 
"12","12031","91642","35000","32277","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville East CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",29517,1 
"12","12031","91644","35000","32218","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville North CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",53473,1 
"12","12031","91644","35000","32219","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville North CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",4497,1 
"12","12031","91644","35000","32226","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville North CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",15761,1 
"12","12031","91646","35000","32073","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Bellair-Meadowbrook Terrace, FL","Duval County School District",382,1 
"12","12031","91646","35000","32202","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",7915,1 
"12","12031","91646","35000","32204","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",6906,1 
"12","12031","91646","35000","32205","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",28225,1 
"12","12031","91646","35000","32206","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",17669,1 
"12","12031","91646","35000","32208","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",30879,1 
"12","12031","91646","35000","32209","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",34305,1 
"12","12031","91646","35000","32210","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",59080,1 
"12","12031","91646","35000","32212","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",1959,1 
"12","12031","91646","35000","32219","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",7389,1 
"12","12031","91646","35000","32220","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",10870,1 
"12","12031","91646","35000","32221","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",26990,1 
"12","12031","91646","35000","32222","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",8691,1 
"12","12031","91646","35000","32244","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",57369,1 
"12","12031","91646","35000","32254","99999","00480","250,000-999,999","250,000-999,999","FL","Duval FL","Jacksonville West CCD","Jacksonville city, FL","99999","Jacksonville, FL","Duval County School District",13570,1 
"12","12033","90390","20925","32514","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Cantonment CCD","Ensley CDP, FL","99999","Ferry Pass, FL","Escambia County School District",2310,1 
"12","12033","90390","20925","32533","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Cantonment CCD","Ensley CDP, FL","99999","Cantonment, FL","Escambia County School District",1514,1 
"12","12033","90390","20925","32534","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Cantonment CCD","Ensley CDP, FL","99999","Ensley, FL","Escambia County School District",2654,1 
"12","12033","90390","22275","32514","99999","00510","250,000-999,999","25,000-99,999","FL","Escambia FL","Cantonment CCD","Ferry Pass CDP, FL","99999","Ferry Pass, FL","Escambia County School District",6132,1 
"12","12033","90390","26700","32533","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Cantonment CCD","Gonzalez CDP, FL","99999","Cantonment, FL","Escambia County School District",9954,1 
"12","12033","90390","26700","32534","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Cantonment CCD","Gonzalez CDP, FL","99999","Ensley, FL","Escambia County School District",3319,1 
"12","12033","90390","99999","32514","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Cantonment CCD"," ","99999","Ferry Pass, FL","Escambia County School District",3229,1 
"12","12033","90390","99999","32526","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Cantonment CCD"," ","99999","Bellview, FL","Escambia County School District",6653,1 
"12","12033","90390","99999","32533","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Cantonment CCD"," ","99999","Cantonment, FL","Escambia County School District",14820,1 
"12","12033","90390","99999","32577","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Cantonment CCD"," ","99999","Molino, FL","Escambia County School District",53,1 
"12","12033","90507","11362","32535","99999","00510","250,000-999,999","1000-2499","FL","Escambia FL","Century CCD","Century town, FL","99999","Century, FL","Escambia County School District",1698,1 
"12","12033","90507","46225","32577","99999","00510","250,000-999,999","1000-2499","FL","Escambia FL","Century CCD","Molino CDP, FL","99999","Molino, FL","Escambia County School District",1172,1 
"12","12033","90507","99999","32533","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Century CCD"," ","99999","Cantonment, FL","Escambia County School District",205,1 
"12","12033","90507","99999","32535","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Century CCD"," ","99999","Century, FL","Escambia County School District",4538,1 
"12","12033","90507","99999","32568","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Century CCD"," ","99999","Mc David, FL","Escambia County School District",1551,1 
"12","12033","90507","99999","32577","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Century CCD"," ","99999","Molino, FL","Escambia County School District",695,1 
"12","12033","92457","46225","32577","99999","00510","250,000-999,999","1000-2499","FL","Escambia FL","Northwest Escambia CCD","Molino CDP, FL","99999","Molino, FL","Escambia County School District",105,1 
"12","12033","92457","99999","32535","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Northwest Escambia CCD"," ","99999","Century, FL","Escambia County School District",90,1 
"12","12033","92457","99999","32568","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Northwest Escambia CCD"," ","99999","Mc David, FL","Escambia County School District",1571,1 
"12","12033","92457","99999","32577","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Northwest Escambia CCD"," ","99999","Molino, FL","Escambia County School District",2600,1 
"12","12033","92691","05462","32505","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","Bellview CDP, FL","99999","West Pensacola, FL","Escambia County School District",289,1 
"12","12033","92691","05462","32526","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","Bellview CDP, FL","99999","Bellview, FL","Escambia County School District",23066,1 
"12","12033","92691","08300","32501","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","Brent CDP, FL","99999","Pensacola, FL","Escambia County School District",17,1 
"12","12033","92691","08300","32503","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","Brent CDP, FL","99999","Pensacola, FL","Escambia County School District",9530,1 
"12","12033","92691","08300","32504","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","Brent CDP, FL","99999","Pensacola, FL","Escambia County School District",701,1 
"12","12033","92691","08300","32505","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","Brent CDP, FL","99999","West Pensacola, FL","Escambia County School District",11556,1 
"12","12033","92691","20925","32514","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","Ensley CDP, FL","99999","Ferry Pass, FL","Escambia County School District",6256,1 
"12","12033","92691","20925","32534","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","Ensley CDP, FL","99999","Ensley, FL","Escambia County School District",7868,1 
"12","12033","92691","22275","32504","99999","00510","250,000-999,999","25,000-99,999","FL","Escambia FL","Pensacola CCD","Ferry Pass CDP, FL","99999","Pensacola, FL","Escambia County School District",4412,1 
"12","12033","92691","22275","32514","99999","00510","250,000-999,999","25,000-99,999","FL","Escambia FL","Pensacola CCD","Ferry Pass CDP, FL","99999","Ferry Pass, FL","Escambia County School District",18377,1 
"12","12033","92691","26925","32501","99999","00510","250,000-999,999","2500-9999","FL","Escambia FL","Pensacola CCD","Goulding CDP, FL","99999","Pensacola, FL","Escambia County School District",3427,1 
"12","12033","92691","26925","32503","99999","00510","250,000-999,999","2500-9999","FL","Escambia FL","Pensacola CCD","Goulding CDP, FL","99999","Pensacola, FL","Escambia County School District",525,1 
"12","12033","92691","26925","32505","99999","00510","250,000-999,999","2500-9999","FL","Escambia FL","Pensacola CCD","Goulding CDP, FL","99999","West Pensacola, FL","Escambia County School District",150,1 
"12","12033","92691","47550","32506","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","Myrtle Grove CDP, FL","99999","Myrtle Grove, FL","Escambia County School District",13803,1 
"12","12033","92691","47550","32507","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","Myrtle Grove CDP, FL","99999","Warrington, FL","Escambia County School District",922,1 
"12","12033","92691","47550","32511","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","Myrtle Grove CDP, FL","99999","Myrtle Grove, FL","Escambia County School District",1145,1 
"12","12033","92691","55925","32501","99999","00510","250,000-999,999","25,000-99,999","FL","Escambia FL","Pensacola CCD","Pensacola city, FL","99999","Pensacola, FL","Escambia County School District",8281,1 
"12","12033","92691","55925","32502","99999","00510","250,000-999,999","25,000-99,999","FL","Escambia FL","Pensacola CCD","Pensacola city, FL","99999","Pensacola, FL","Escambia County School District",3298,1 
"12","12033","92691","55925","32503","99999","00510","250,000-999,999","25,000-99,999","FL","Escambia FL","Pensacola CCD","Pensacola city, FL","99999","Pensacola, FL","Escambia County School District",21956,1 
"12","12033","92691","55925","32504","99999","00510","250,000-999,999","25,000-99,999","FL","Escambia FL","Pensacola CCD","Pensacola city, FL","99999","Pensacola, FL","Escambia County School District",16328,1 
"12","12033","92691","55925","32505","99999","00510","250,000-999,999","25,000-99,999","FL","Escambia FL","Pensacola CCD","Pensacola city, FL","99999","West Pensacola, FL","Escambia County School District",965,1 
"12","12033","92691","55925","32514","99999","00510","250,000-999,999","25,000-99,999","FL","Escambia FL","Pensacola CCD","Pensacola city, FL","99999","Ferry Pass, FL","Escambia County School District",1095,1 
"12","12033","92691","75200","32506","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","Warrington CDP, FL","99999","Myrtle Grove, FL","Escambia County School District",141,1 
"12","12033","92691","75200","32507","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","Warrington CDP, FL","99999","Warrington, FL","Escambia County School District",14390,1 
"12","12033","92691","76675","32501","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","West Pensacola CDP, FL","99999","Pensacola, FL","Escambia County School District",5,1 
"12","12033","92691","76675","32505","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","West Pensacola CDP, FL","99999","West Pensacola, FL","Escambia County School District",12584,1 
"12","12033","92691","76675","32506","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","West Pensacola CDP, FL","99999","Myrtle Grove, FL","Escambia County School District",6390,1 
"12","12033","92691","76675","32507","99999","00510","250,000-999,999","10,000-24,999","FL","Escambia FL","Pensacola CCD","West Pensacola CDP, FL","99999","Warrington, FL","Escambia County School District",2360,1 
"12","12033","92691","99999","32505","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Pensacola CCD"," ","99999","West Pensacola, FL","Escambia County School District",2669,1 
"12","12033","92691","99999","32506","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Pensacola CCD"," ","99999","Myrtle Grove, FL","Escambia County School District",13512,1 
"12","12033","92691","99999","32507","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Pensacola CCD"," ","99999","Warrington, FL","Escambia County School District",11324,1 
"12","12033","92691","99999","32508","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Pensacola CCD"," ","99999","Pensacola, FL","Escambia County School District",5852,1 
"12","12033","92691","99999","32509","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Pensacola CCD"," ","99999","Pensacola, FL","Escambia County School District",660,1 
"12","12033","92691","99999","32526","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Pensacola CCD"," ","99999","Bellview, FL","Escambia County School District",6578,1 
"12","12033","92691","99999","32534","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Pensacola CCD"," ","99999","Ensley, FL","Escambia County School District",188,1 
"12","12033","92691","99999","32561","99999","00510","250,000-999,999","Not in a place","FL","Escambia FL","Pensacola CCD"," ","99999","Gulf Breeze, FL","Escambia County School District",2136,1 
"12","12035","90338","09550","32110","99999","00540","25,000-99,999","2500-9999","FL","Flagler FL","Bunnell CCD","Bunnell city, FL","99999","Bunnell, FL","Flagler County School District",2674,1 
"12","12035","90338","09550","32174","99999","00540","25,000-99,999","2500-9999","FL","Flagler FL","Bunnell CCD","Bunnell city, FL","99999","Ormond Beach, FL","Flagler County School District",2,1 
"12","12035","90338","54200","32110","99999","00540","25,000-99,999","25,000-99,999","FL","Flagler FL","Bunnell CCD","Palm Coast city, FL","99999","Bunnell, FL","Flagler County School District",2,1 
"12","12035","90338","54200","32137","99999","00540","25,000-99,999","25,000-99,999","FL","Flagler FL","Bunnell CCD","Palm Coast city, FL","99999","Palm Coast, FL","Flagler County School District",15200,1 
"12","12035","90338","54200","32164","99999","00540","25,000-99,999","25,000-99,999","FL","Flagler FL","Bunnell CCD","Palm Coast city, FL","99999","Palm Coast, FL","Flagler County School District",41576,1 
"12","12035","90338","99999","32110","99999","00540","25,000-99,999","Not in a place","FL","Flagler FL","Bunnell CCD"," ","99999","Bunnell, FL","Flagler County School District",4924,1 
