"state","county","cousubfp","placefp","zcta5","metdiv10","sduni","cntysc","placesc","stab","cntyname","cousubnm","placenm","mdivname10","zipname","uschlnm10","pop10","afact"
"State code","County code","County subdivision code","Place code","ZIP census tabulation area","metdiv10","Unified school district (2010)","cntysc","placesc","State abbreviation","County name","County subdivision name","Place name","2010 Metro div name","ZCTA name","Unified school district name 2010","Total population (2010)","placesc to state allocation factor"
"50","50001","00325","99999","05491","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Addison town"," ","99999","Vergennes, VT","50",1364,1 
"50","50001","00325","99999","05734","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Addison town"," ","99999","Bridport, VT","50",7,1 
"50","50001","08575","99999","05491","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Bridport town"," ","99999","Vergennes, VT","50",5,1 
"50","50001","08575","99999","05734","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Bridport town"," ","99999","Bridport, VT","50",1213,1 
"50","50001","09025","08950","05443","99999"," ","25,000-99,999","1000-2499","VT","Addison VT","Bristol town","Bristol CDP, VT","99999","Bristol, VT","50",2030,1 
"50","50001","09025","99999","05443","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Bristol town"," ","99999","Bristol, VT","50",1860,1 
"50","50001","09025","99999","05487","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Bristol town"," ","99999","Starksboro, VT","50",4,1 
"50","50001","16000","99999","05734","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Cornwall town"," ","99999","Bridport, VT","50",5,1 
"50","50001","16000","99999","05753","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Cornwall town"," ","99999","Middlebury, VT","50",1155,1 
"50","50001","16000","99999","05778","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Cornwall town"," ","99999","Whiting, VT","50",25,1 
"50","50001","26300","99999","05456","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Ferrisburgh town"," ","99999","Ferrisburgh, VT","50",1277,1 
"50","50001","26300","99999","05472","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Ferrisburgh town"," ","99999","New Haven, VT","50",8,1 
"50","50001","26300","99999","05473","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Ferrisburgh town"," ","99999","North Ferrisburgh, VT","50",785,1 
"50","50001","26300","99999","05491","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Ferrisburgh town"," ","99999","Vergennes, VT","50",705,1 
"50","50001","28600","99999","05733","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Goshen town"," ","99999","Brandon, VT","50",164,1 
"50","50001","29575","99999","05669","99999","04320","25,000-99,999","Not in a place","VT","Addison VT","Granville town"," ","99999","Roxbury, VT","Granville School District",18,1 
"50","50001","29575","99999","05747","99999","04320","25,000-99,999","Not in a place","VT","Addison VT","Granville town"," ","99999","Granville, VT","Granville School District",280,1 
"50","50001","31525","99999","05748","99999","04530","25,000-99,999","Not in a place","VT","Addison VT","Hancock town"," ","99999","Hancock, VT","Hancock School District",323,1 
"50","50001","39325","99999","05733","99999"," ","25,000-99,999","Not in a place","VT","Addison VT","Leicester town"," ","99999","Brandon, VT","50",908,1 
