"state","county","cousubfp","placefp","zcta5","metdiv10","sduni","cntysc","placesc","stab","cntyname","cousubnm","placenm","mdivname10","zipname","uschlnm10","pop10","afact"
"State code","County code","County subdivision code","Place code","ZIP census tabulation area","metdiv10","Unified school district (2010)","cntysc","placesc","State abbreviation","County name","County subdivision name","Place name","2010 Metro div name","ZCTA name","Unified school district name 2010","Total population (2010)","placesc to state allocation factor"
"28","28001","90009","14540","39120","99999","03030","25,000-99,999","200-999","MS","Adams MS","District 1","Cloverdale CDP, MS","99999","Natchez, MS","Natchez-Adams School District",529,1 
"28","28001","90009","50440","39120","99999","03030","25,000-99,999","10,000-24,999","MS","Adams MS","District 1","Natchez city, MS","99999","Natchez, MS","Natchez-Adams School District",4361,1 
"28","28001","90009","99999","39120","99999","03030","25,000-99,999","Not in a place","MS","Adams MS","District 1"," ","99999","Natchez, MS","Natchez-Adams School District",1069,1 
"28","28001","90747","14540","39120","99999","03030","25,000-99,999","200-999","MS","Adams MS","District 2","Cloverdale CDP, MS","99999","Natchez, MS","Natchez-Adams School District",116,1 
"28","28001","90747","50440","39120","99999","03030","25,000-99,999","10,000-24,999","MS","Adams MS","District 2","Natchez city, MS","99999","Natchez, MS","Natchez-Adams School District",4079,1 
"28","28001","90747","99999","39120","99999","03030","25,000-99,999","Not in a place","MS","Adams MS","District 2"," ","99999","Natchez, MS","Natchez-Adams School District",2717,1 
"28","28001","91485","50440","39120","99999","03030","25,000-99,999","10,000-24,999","MS","Adams MS","District 3","Natchez city, MS","99999","Natchez, MS","Natchez-Adams School District",3577,1 
"28","28001","91485","99999","39120","99999","03030","25,000-99,999","Not in a place","MS","Adams MS","District 3"," ","99999","Natchez, MS","Natchez-Adams School District",1827,1 
"28","28001","91485","99999","39661","99999","03030","25,000-99,999","Not in a place","MS","Adams MS","District 3"," ","99999","Roxie, MS","Natchez-Adams School District",657,1 
"28","28001","92223","48880","39120","99999","03030","25,000-99,999","1000-2499","MS","Adams MS","District 4","Morgantown CDP, MS","99999","Natchez, MS","Natchez-Adams School District",778,1 
"28","28001","92223","50440","39120","99999","03030","25,000-99,999","10,000-24,999","MS","Adams MS","District 4","Natchez city, MS","99999","Natchez, MS","Natchez-Adams School District",3258,1 
"28","28001","92223","99999","39120","99999","03030","25,000-99,999","Not in a place","MS","Adams MS","District 4"," ","99999","Natchez, MS","Natchez-Adams School District",1372,1 
"28","28001","92961","48880","39120","99999","03030","25,000-99,999","1000-2499","MS","Adams MS","District 5","Morgantown CDP, MS","99999","Natchez, MS","Natchez-Adams School District",634,1 
"28","28001","92961","50440","39120","99999","03030","25,000-99,999","10,000-24,999","MS","Adams MS","District 5","Natchez city, MS","99999","Natchez, MS","Natchez-Adams School District",517,1 
"28","28001","92961","99999","39120","99999","03030","25,000-99,999","Not in a place","MS","Adams MS","District 5"," ","99999","Natchez, MS","Natchez-Adams School District",6776,1 
"28","28001","92961","99999","39661","99999","03030","25,000-99,999","Not in a place","MS","Adams MS","District 5"," ","99999","Roxie, MS","Natchez-Adams School District",30,1 
"28","28003","90018","15700","38834","99999","00390","25,000-99,999","10,000-24,999","MS","Alcorn MS","District 1","Corinth city, MS","99999","Corinth, MS","Alcorn School District",13,1 
"28","28003","90018","15700","38834","99999","01260","25,000-99,999","10,000-24,999","MS","Alcorn MS","District 1","Corinth city, MS","99999","Corinth, MS","Corinth School District",3005,1 
"28","28003","90018","24420","38834","99999","00390","25,000-99,999","1000-2499","MS","Alcorn MS","District 1","Farmington town, MS","99999","Corinth, MS","Alcorn School District",701,1 
"28","28003","90018","99999","38834","99999","00390","25,000-99,999","Not in a place","MS","Alcorn MS","District 1"," ","99999","Corinth, MS","Alcorn School District",3753,1 
"28","28003","90018","99999","38834","99999","01260","25,000-99,999","Not in a place","MS","Alcorn MS","District 1"," ","99999","Corinth, MS","Corinth School District",74,1 
"28","28003","90756","15700","38834","99999","00390","25,000-99,999","10,000-24,999","MS","Alcorn MS","District 2","Corinth city, MS","99999","Corinth, MS","Alcorn School District",1,1 
"28","28003","90756","15700","38834","99999","01260","25,000-99,999","10,000-24,999","MS","Alcorn MS","District 2","Corinth city, MS","99999","Corinth, MS","Corinth School District",357,1 
"28","28003","90756","24420","38834","99999","00390","25,000-99,999","1000-2499","MS","Alcorn MS","District 2","Farmington town, MS","99999","Corinth, MS","Alcorn School District",1485,1 
"28","28003","90756","27540","38834","99999","00390","25,000-99,999","200-999","MS","Alcorn MS","District 2","Glen town, MS","99999","Corinth, MS","Alcorn School District",153,1 
"28","28003","90756","27540","38846","99999","00390","25,000-99,999","200-999","MS","Alcorn MS","District 2","Glen town, MS","99999","Glen, MS","Alcorn School District",259,1 
"28","28003","90756","99999","38833","99999","00390","25,000-99,999","Not in a place","MS","Alcorn MS","District 2"," ","99999","Burnsville, MS","Alcorn School District",143,1 
"28","28003","90756","99999","38834","99999","00390","25,000-99,999","Not in a place","MS","Alcorn MS","District 2"," ","99999","Corinth, MS","Alcorn School District",1759,1 
"28","28003","90756","99999","38846","99999","00390","25,000-99,999","Not in a place","MS","Alcorn MS","District 2"," ","99999","Glen, MS","Alcorn School District",1838,1 
"28","28003","90756","99999","38865","99999","00390","25,000-99,999","Not in a place","MS","Alcorn MS","District 2"," ","99999","Rienzi, MS","Alcorn School District",403,1 
"28","28003","91494","15700","38834","99999","01260","25,000-99,999","10,000-24,999","MS","Alcorn MS","District 3","Corinth city, MS","99999","Corinth, MS","Corinth School District",3641,1 
"28","28003","91494","62560","38865","99999","00390","25,000-99,999","200-999","MS","Alcorn MS","District 3","Rienzi town, MS","99999","Rienzi, MS","Alcorn School District",317,1 
"28","28003","91494","99999","38834","99999","00390","25,000-99,999","Not in a place","MS","Alcorn MS","District 3"," ","99999","Corinth, MS","Alcorn School District",750,1 
"28","28003","91494","99999","38865","99999","00390","25,000-99,999","Not in a place","MS","Alcorn MS","District 3"," ","99999","Rienzi, MS","Alcorn School District",2895,1 
"28","28003","92232","15700","38834","99999","00390","25,000-99,999","10,000-24,999","MS","Alcorn MS","District 4","Corinth city, MS","99999","Corinth, MS","Alcorn School District",7,1 
"28","28003","92232","15700","38834","99999","01260","25,000-99,999","10,000-24,999","MS","Alcorn MS","District 4","Corinth city, MS","99999","Corinth, MS","Corinth School District",3060,1 
"28","28003","92232","38360","38834","99999","00390","25,000-99,999","200-999","MS","Alcorn MS","District 4","Kossuth village, MS","99999","Corinth, MS","Alcorn School District",209,1 
"28","28003","92232","99999","38683","99999","00390","25,000-99,999","Not in a place","MS","Alcorn MS","District 4"," ","99999","Walnut, MS","Alcorn School District",18,1 
"28","28003","92232","99999","38834","99999","00390","25,000-99,999","Not in a place","MS","Alcorn MS","District 4"," ","99999","Corinth, MS","Alcorn School District",4874,1 
"28","28003","92232","99999","38834","99999","01260","25,000-99,999","Not in a place","MS","Alcorn MS","District 4"," ","99999","Corinth, MS","Corinth School District",3,1 
"28","28003","92232","99999","38865","99999","00390","25,000-99,999","Not in a place","MS","Alcorn MS","District 4"," ","99999","Rienzi, MS","Alcorn School District",68,1 
"28","28003","92970","15700","38834","99999","01260","25,000-99,999","10,000-24,999","MS","Alcorn MS","District 5","Corinth city, MS","99999","Corinth, MS","Corinth School District",4489,1 
"28","28003","92970","99999","38683","99999","00390","25,000-99,999","Not in a place","MS","Alcorn MS","District 5"," ","99999","Walnut, MS","Alcorn School District",1882,1 
"28","28003","92970","99999","38834","99999","00390","25,000-99,999","Not in a place","MS","Alcorn MS","District 5"," ","99999","Corinth, MS","Alcorn School District",761,1 
"28","28003","92970","99999","38834","99999","01260","25,000-99,999","Not in a place","MS","Alcorn MS","District 5"," ","99999","Corinth, MS","Corinth School District",38,1 
"28","28003","92970","99999","38865","99999","00390","25,000-99,999","Not in a place","MS","Alcorn MS","District 5"," ","99999","Rienzi, MS","Alcorn School District",101,1 
"28","28005","90027","40640","39645","99999","00420","10,000-24,999","200-999","MS","Amite MS","District 1","Liberty town, MS","99999","Liberty, MS","Amite County School District",316,1 
"28","28005","90027","99999","39638","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 1"," ","99999","Gloster, MS","Amite County School District",443,1 
"28","28005","90027","99999","39645","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 1"," ","99999","Liberty, MS","Amite County School District",1481,1 
"28","28005","90027","99999","39664","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 1"," ","99999","Smithdale, MS","Amite County School District",274,1 
"28","28005","90765","12740","39631","99999","00420","10,000-24,999","1000-2499","MS","Amite MS","District 2","Centreville town, MS","99999","Centreville, MS","Amite County School District",251,1 
"28","28005","90765","27820","39638","99999","00420","10,000-24,999","200-999","MS","Amite MS","District 2","Gloster town, MS","99999","Gloster, MS","Amite County School District",467,1 
"28","28005","90765","99999","39631","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 2"," ","99999","Centreville, MS","Amite County School District",536,1 
"28","28005","90765","99999","39638","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 2"," ","99999","Gloster, MS","Amite County School District",737,1 
"28","28005","90765","99999","39645","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 2"," ","99999","Liberty, MS","Amite County School District",879,1 
"28","28005","91503","16620","39633","99999","00420","10,000-24,999","200-999","MS","Amite MS","District 3","Crosby town, MS","99999","Crosby, MS","Amite County School District",79,1 
"28","28005","91503","27820","39638","99999","00420","10,000-24,999","200-999","MS","Amite MS","District 3","Gloster town, MS","99999","Gloster, MS","Amite County School District",493,1 
"28","28005","91503","99999","39633","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 3"," ","99999","Crosby, MS","Amite County School District",171,1 
"28","28005","91503","99999","39638","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 3"," ","99999","Gloster, MS","Amite County School District",1149,1 
"28","28005","91503","99999","39645","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 3"," ","99999","Liberty, MS","Amite County School District",22,1 
"28","28005","91503","99999","39653","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 3"," ","99999","Meadville, MS","Amite County School District",57,1 
"28","28005","92241","40640","39645","99999","00420","10,000-24,999","200-999","MS","Amite MS","District 4","Liberty town, MS","99999","Liberty, MS","Amite County School District",410,1 
"28","28005","92241","99999","39645","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 4"," ","99999","Liberty, MS","Amite County School District",753,1 
"28","28005","92241","99999","39652","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 4"," ","99999","Magnolia, MS","Amite County School District",251,1 
"28","28005","92241","99999","39664","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 4"," ","99999","Smithdale, MS","Amite County School District",1002,1 
"28","28005","92241","99999","39666","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 4"," ","99999","Summit, MS","Amite County School District",843,1 
"28","28005","92979","40640","39645","99999","00420","10,000-24,999","200-999","MS","Amite MS","District 5","Liberty town, MS","99999","Liberty, MS","Amite County School District",2,1 
"28","28005","92979","99999","39645","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 5"," ","99999","Liberty, MS","Amite County School District",1153,1 
"28","28005","92979","99999","39652","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 5"," ","99999","Magnolia, MS","Amite County School District",864,1 
"28","28005","92979","99999","39657","99999","00420","10,000-24,999","Not in a place","MS","Amite MS","District 5"," ","99999","Osyka, MS","Amite County School District",498,1 
"28","28007","90036","38320","39090","99999","02340","10,000-24,999","2500-9999","MS","Attala MS","District 1","Kosciusko city, MS","99999","Kosciusko, MS","Kosciusko School District",1598,1 
"28","28007","90036","99999","39051","99999","00510","10,000-24,999","Not in a place","MS","Attala MS","District 1"," ","99999","Carthage, MS","Attala County School District",104,1 
"28","28007","90036","99999","39051","99999","02340","10,000-24,999","Not in a place","MS","Attala MS","District 1"," ","99999","Carthage, MS","Kosciusko School District",11,1 
